Date,Time,Open,High,Low,Close,Volume
2024-01-05,10:55,4017.98,4020.21,4014.75,4016.25,1321
2024-01-05,11:00,4018.08,4020.36,4014.89,4016.30,1322
2024-01-05,11:05,4018.23,4018.93,4015.55,4018.04,1323
2024-01-05,11:10,4018.43,4022.07,4016.69,4020.00,1324
2024-01-05,11:15,4018.68,4022.96,4017.52,4020.57,1325
2024-01-05,11:20,4018.97,4020.42,4016.53,4019.44,1326
2024-01-05,11:25,4019.31,4021.19,4015.99,4017.93,1327
2024-01-05,11:30,4019.71,4022.17,4016.87,4017.74,1328
2024-01-05,11:35,4020.15,4021.39,4017.05,4019.41,1329
2024-01-05,11:40,4020.64,4023.46,4018.51,4021.80,1330
2024-01-05,11:45,4021.18,4025.68,4020.58,4023.18,1331
2024-01-05,11:50,4021.77,4024.27,4019.54,4022.77,1332
2024-01-05,11:55,4022.41,4023.83,4019.21,4021.49,1333
2024-01-05,12:00,4023.09,4025.58,4020.42,4021.10,1334
2024-01-05,12:05,4023.82,4025.55,4020.52,4022.59,1335
2024-01-05,12:10,4024.60,4026.42,4022.21,4025.26,1336
2024-01-05,12:15,4025.42,4029.81,4024.45,4027.36,1337
2024-01-05,12:20,4026.28,4029.66,4024.39,4027.72,1338
2024-01-05,12:25,4027.17,4028.06,4024.33,4026.79,1339
2024-01-05,12:30,4028.11,4030.47,4025.02,4026.25,1340
2024-01-05,12:35,4029.09,4031.21,4025.80,4027.46,1341
2024-01-05,12:40,4030.10,4030.81,4027.60,4030.20,1342
2024-01-05,12:45,4031.14,4035.11,4029.65,4032.88,1343
2024-01-05,12:50,4032.21,4036.25,4030.78,4033.98,1344
2024-01-05,12:55,4033.31,4034.16,4030.81,4033.48,1345
2024-01-05,13:00,4034.43,4036.51,4031.12,4032.85,1346
2024-01-05,13:05,4035.57,4037.96,4032.52,4033.69,1347
2024-01-05,13:10,4036.74,4037.69,4033.83,4036.28,1348
2024-01-05,13:15,4037.92,4041.20,4035.98,4039.31,1349
2024-01-05,13:20,4039.11,4043.53,4038.22,4041.07,1350
2024-01-05,13:25,4040.32,4042.27,4037.95,4041.04,1351
2024-01-05,13:30,4041.53,4043.20,4038.24,4040.35,1352
2024-01-05,13:35,4042.75,4045.24,4040.13,4040.75,1353
2024-01-05,13:40,4043.96,4045.45,4040.74,4042.98,1354
2024-01-05,13:45,4045.18,4047.55,4042.91,4046.12,1355
2024-01-05,13:50,4046.39,4050.88,4045.73,4048.39,1356
2024-01-05,13:55,4047.60,4050.53,4045.51,4048.82,1357
2024-01-05,14:00,4048.79,4049.97,4045.73,4048.11,1358
2024-01-05,14:05,4049.97,4052.42,4047.07,4048.02,1359
2024-01-05,14:10,4051.13,4053.06,4047.81,4049.71,1360
2024-01-05,14:15,4052.28,4053.59,4049.82,4052.68,1361
2024-01-05,14:20,4053.40,4057.63,4052.18,4055.27,1362
2024-01-05,14:25,4054.50,4058.22,4052.81,4056.11,1363
2024-01-05,14:30,4055.56,4056.19,4052.94,4055.44,1364
2024-01-05,14:35,4056.60,4058.85,4053.38,4054.85,1365
2024-01-05,14:40,4057.60,4059.87,4054.40,4055.84,1366
2024-01-05,14:45,4058.57,4059.23,4055.92,4058.41,1367
2024-01-05,14:50,4059.50,4063.18,4057.79,4061.09,1368
2024-01-05,14:55,4060.39,4064.65,4059.20,4062.27,1369
2024-01-05,15:00,4061.24,4062.61,4058.79,4061.68,1370
2024-01-05,15:05,4062.04,4063.94,4058.71,4060.63,1371
2024-01-05,15:10,4062.79,4065.25,4059.92,4060.84,1372
2024-01-05,15:15,4063.50,4064.71,4060.42,4062.79,1373
2024-01-05,15:20,4064.16,4067.04,4062.05,4065.35,1374
2024-01-05,15:25,4064.77,4069.26,4064.14,4066.77,1375
2024-01-05,15:30,4065.33,4067.76,4063.07,4066.29,1376
2024-01-05,15:35,4065.83,4067.28,4062.62,4064.88,1377
2024-01-05,15:40,4066.28,4068.77,4063.63,4064.28,1378
2024-01-05,15:45,4066.67,4068.38,4063.37,4065.47,1379
2024-01-05,15:50,4067.01,4068.90,4064.64,4067.70,1380
2024-01-05,15:55,4067.30,4071.70,4066.37,4069.25,1381
2024-01-05,16:00,4067.52,4070.86,4065.61,4068.94,1382
2024-01-05,16:05,4067.70,4068.62,4064.82,4067.28,1383
2024-01-05,16:10,4067.82,4070.19,4064.74,4065.94,1384
2024-01-05,16:15,4067.88,4069.98,4064.58,4066.28,1385
2024-01-05,16:20,4067.89,4068.67,4065.39,4068.03,1386
2024-01-05,16:25,4067.84,4071.85,4066.38,4069.60,1387
2024-01-05,16:30,4067.74,4071.75,4066.29,4069.50,1388
2024-01-05,16:35,4067.60,4068.38,4065.10,4067.74,1389
2024-01-05,16:40,4067.40,4069.50,4064.10,4065.79,1390
2024-01-05,16:45,4067.15,4069.52,4064.07,4065.27,1391
2024-01-05,16:50,4066.85,4067.77,4063.98,4066.43,1392
2024-01-05,16:55,4066.51,4069.85,4064.60,4067.93,1393
2024-01-05,17:00,4066.13,4070.53,4065.20,4068.08,1394
2024-01-05,17:05,4065.70,4067.59,4063.32,4066.39,1395
2024-01-05,17:10,4065.23,4066.94,4061.93,4064.03,1396
2024-01-05,17:15,4064.73,4067.22,4062.08,4062.73,1397
2024-01-05,17:20,4064.19,4065.64,4060.98,4063.24,1398
2024-01-05,17:25,4063.62,4066.05,4061.37,4064.59,1399
2024-01-05,17:30,4063.02,4067.51,4062.39,4065.01,1400
2024-01-05,17:35,4062.39,4065.27,4060.28,4063.58,1401
2024-01-05,17:40,4061.74,4062.95,4058.66,4061.03,1402
2024-01-05,17:45,4061.06,4063.52,4058.19,4059.11,1403
2024-01-05,17:50,4060.37,4062.28,4057.04,4058.97,1404
2024-01-05,17:55,4059.66,4061.04,4057.21,4060.10,1405
2024-01-05,18:00,4058.94,4063.20,4057.76,4060.82,1406
2024-01-05,18:05,4058.21,4061.89,4056.50,4059.80,1407
2024-01-05,18:10,4057.47,4058.13,4054.82,4057.31,1408
2024-01-05,18:15,4056.73,4058.99,4053.52,4054.96,1409
2024-01-05,18:20,4055.99,4058.23,4052.76,4054.24,1410
2024-01-05,18:25,4055.24,4055.87,4052.63,4055.12,1411
2024-01-05,18:30,4054.51,4058.24,4052.83,4056.12,1412
2024-01-05,18:35,4053.78,4058.02,4052.56,4055.65,1413
2024-01-05,18:40,4053.07,4054.38,4050.61,4053.47,1414
2024-01-05,18:45,4052.37,4054.30,4049.04,4050.94,1415
2024-01-05,18:50,4051.68,4054.13,4048.78,4049.73,1416
2024-01-05,18:55,4051.02,4052.19,4047.96,4050.34,1417
2024-01-05,19:00,4050.37,4053.31,4048.29,4051.59,1418
2024-01-05,19:05,4049.76,4054.24,4049.09,4051.75,1419
2024-01-05,19:10,4049.17,4051.54,4046.90,4050.10,1420
2024-01-05,19:15,4048.61,4050.09,4045.38,4047.62,1421
2024-01-05,19:20,4048.08,4050.57,4045.47,4046.08,1422
2024-01-05,19:25,4047.58,4049.26,4044.29,4046.41,1423
2024-01-05,19:30,4047.13,4049.08,4044.76,4047.85,1424
2024-01-05,19:35,4046.70,4051.13,4045.81,4048.67,1425
2024-01-05,19:40,4046.32,4049.61,4044.39,4047.72,1426
2024-01-05,19:45,4045.98,4046.94,4043.08,4045.53,1427
2024-01-05,19:50,4045.69,4048.07,4042.63,4043.80,1428
2024-01-05,19:55,4045.44,4047.52,4042.13,4043.85,1429
2024-01-05,20:00,4045.23,4046.08,4042.74,4045.40,1430
2024-01-05,20:05,4045.07,4049.11,4043.64,4046.84,1431
2024-01-05,20:10,4044.95,4048.93,4043.46,4046.69,1432
2024-01-05,20:15,4044.88,4045.59,4042.38,4044.99,1433
2024-01-05,20:20,4044.86,4046.98,4041.57,4043.24,1434
2024-01-05,20:25,4044.89,4047.25,4041.79,4043.03,1435
2024-01-05,20:30,4044.96,4045.85,4042.11,4044.57,1436
2024-01-05,20:35,4045.08,4048.47,4043.20,4046.53,1437
2024-01-05,20:40,4045.25,4049.64,4044.29,4047.20,1438
2024-01-05,20:45,4045.47,4047.29,4043.08,4046.13,1439
2024-01-05,20:50,4045.73,4047.46,4042.42,4044.50,1440
2024-01-05,20:55,4046.04,4048.53,4043.36,4044.05,1441
2024-01-05,21:00,4046.39,4047.81,4043.19,4045.47,1442
2024-01-05,21:05,4046.78,4049.28,4044.55,4047.78,1443
2024-01-05,21:10,4047.22,4051.71,4046.62,4049.22,1444
2024-01-05,21:15,4047.70,4050.52,4045.57,4048.86,1445
2024-01-05,21:20,4048.21,4049.45,4045.11,4047.47,1446
2024-01-05,21:25,4048.76,4051.22,4045.92,4046.80,1447
2024-01-05,21:30,4049.35,4051.22,4046.02,4047.97,1448
2024-01-05,21:35,4049.96,4051.41,4047.52,4050.44,1449
2024-01-05,21:40,4050.61,4054.89,4049.46,4052.50,1450
2024-01-05,21:45,4051.29,4054.93,4049.55,4052.86,1451
2024-01-05,21:50,4051.99,4052.68,4049.30,4051.79,1452
2024-01-05,21:55,4052.71,4054.99,4049.52,4050.93,1453
2024-01-05,22:00,4053.46,4055.69,4050.22,4051.73,1454
2024-01-05,22:05,4054.22,4054.81,4051.63,4054.13,1455
2024-01-05,22:10,4055.00,4058.76,4053.34,4056.63,1456
2024-01-05,22:15,4055.78,4059.99,4054.53,4057.64,1457
2024-01-05,22:20,4056.58,4057.82,4054.12,4056.95,1458
2024-01-05,22:25,4057.39,4059.34,4054.06,4055.93,1459
2024-01-05,22:30,4058.19,4060.63,4055.27,4056.25,1460
2024-01-05,22:35,4059.00,4060.14,4055.96,4058.35,1461
2024-01-05,22:40,4059.80,4062.79,4057.74,4061.05,1462
2024-01-05,22:45,4060.60,4065.08,4059.89,4062.59,1463
2024-01-05,22:50,4061.39,4063.69,4059.10,4062.29,1464
2024-01-05,22:55,4062.16,4063.67,4058.92,4061.15,1465
2024-01-05,23:00,4062.92,4065.42,4060.34,4060.92,1466
2024-01-05,23:05,4063.66,4065.31,4060.38,4062.52,1467
2024-01-05,23:10,4064.39,4066.40,4062.04,4065.15,1468
2024-01-05,23:15,4065.08,4069.52,4064.22,4067.05,1469
2024-01-05,23:20,4065.75,4068.99,4063.79,4067.12,1470
2024-01-05,23:25,4066.39,4067.39,4063.47,4065.90,1471
2024-01-05,23:30,4067.00,4069.40,4063.97,4065.11,1472
2024-01-05,23:35,4067.58,4069.64,4064.27,4066.02,1473
2024-01-05,23:40,4068.12,4069.04,4065.63,4068.33,1474
2024-01-05,23:45,4068.61,4072.69,4067.22,4070.40,1475
2024-01-05,23:50,4069.07,4073.01,4067.55,4070.79,1476
2024-01-05,23:55,4069.49,4070.13,4066.99,4069.56,1477
2024-01-06,00:00,4069.85,4072.00,4066.57,4068.21,1478
2024-01-06,00:05,4070.18,4072.52,4067.06,4068.33,1479
2024-01-06,00:10,4070.45,4071.30,4067.63,4070.10,1480
2024-01-06,00:15,4070.67,4074.10,4068.81,4072.14,1481
2024-01-06,00:20,4070.84,4075.21,4069.84,4072.78,1482
2024-01-06,00:25,4070.96,4072.71,4068.56,4071.59,1483
2024-01-06,00:30,4071.02,4072.78,4067.71,4069.76,1484
2024-01-06,00:35,4071.03,4073.52,4068.33,4069.05,1485
2024-01-06,00:40,4070.99,4072.38,4067.81,4070.10,1486
2024-01-06,00:45,4070.89,4073.45,4068.67,4071.92,1487
2024-01-06,00:50,4070.73,4075.23,4070.17,4072.73,1488
2024-01-06,00:55,4070.52,4073.29,4068.37,4071.65,1489
2024-01-06,01:00,4070.26,4071.53,4067.14,4069.48,1490
2024-01-06,01:05,4069.93,4072.40,4067.12,4067.96,1491
2024-01-06,01:10,4069.56,4071.41,4066.23,4068.20,1492
2024-01-06,01:15,4069.12,4070.64,4066.69,4069.63,1493
2024-01-06,01:20,4068.64,4072.94,4067.52,4070.54,1494
2024-01-06,01:25,4068.10,4071.70,4066.33,4069.65,1495
2024-01-06,01:30,4067.51,4068.24,4064.80,4067.28,1496
2024-01-06,01:35,4066.87,4069.17,4063.70,4065.08,1497
2024-01-06,01:40,4066.19,4068.40,4062.94,4064.47,1498
2024-01-06,01:45,4065.45,4066.00,4062.90,4065.40,1499
2024-01-06,01:50,4064.67,4068.48,4063.05,4066.32,1000
2024-01-06,01:55,4063.85,4068.03,4062.56,4065.69,1001
2024-01-06,02:00,4062.98,4064.15,4060.51,4063.32,1002
2024-01-06,02:05,4062.08,4064.06,4058.75,4060.60,1003
2024-01-06,02:10,4061.14,4063.57,4058.19,4059.21,1004
2024-01-06,02:15,4060.17,4061.28,4057.15,4059.56,1005
2024-01-06,02:20,4059.16,4062.21,4057.12,4060.43,1006
2024-01-06,02:25,4058.13,4062.60,4057.39,4060.11,1007
2024-01-06,02:30,4057.06,4059.31,4054.76,4057.94,1008
2024-01-06,02:35,4055.98,4057.52,4052.73,4054.94,1009
2024-01-06,02:40,4054.87,4057.37,4052.33,4052.87,1010
2024-01-06,02:45,4053.75,4055.37,4050.47,4052.63,1011
2024-01-06,02:50,4052.61,4054.70,4050.27,4053.40,1012
2024-01-06,02:55,4051.46,4055.91,4050.64,4053.43,1013
2024-01-06,03:00,4050.30,4053.48,4048.32,4051.64,1014
2024-01-06,03:05,4049.14,4050.16,4046.18,4048.61,1015
2024-01-06,03:10,4047.97,4050.38,4044.96,4046.06,1016
2024-01-06,03:15,4046.80,4048.84,4043.49,4045.27,1017
2024-01-06,03:20,4045.64,4046.64,4043.16,4045.89,1018
2024-01-06,03:25,4044.48,4048.59,4043.12,4046.29,1019
2024-01-06,03:30,4043.34,4047.24,4041.79,4045.04,1020
2024-01-06,03:35,4042.20,4042.77,4039.70,4042.24,1021
2024-01-06,03:40,4041.08,4043.25,4037.81,4039.42,1022
2024-01-06,03:45,4039.98,4042.32,4036.85,4038.15,1023
2024-01-06,03:50,4038.90,4039.72,4036.11,4038.59,1024
2024-01-06,03:55,4037.85,4041.33,4036.01,4039.34,1025
2024-01-06,04:00,4036.82,4041.17,4035.78,4038.74,1026
2024-01-06,04:05,4035.81,4037.50,4033.40,4036.41,1027
2024-01-06,04:10,4034.84,4036.63,4031.53,4033.56,1028
2024-01-06,04:15,4033.91,4036.39,4031.17,4031.92,1029
2024-01-06,04:20,4033.01,4034.36,4029.84,4032.15,1030
2024-01-06,04:25,4032.14,4034.76,4029.94,4033.20,1031
2024-01-06,04:30,4031.32,4035.82,4030.79,4033.32,1032
2024-01-06,04:35,4030.53,4033.24,4028.36,4031.64,1033
2024-01-06,04:40,4029.79,4031.10,4026.65,4028.98,1034
2024-01-06,04:45,4029.09,4031.57,4026.31,4027.12,1035
2024-01-06,04:50,4028.44,4030.27,4025.12,4027.12,1036
2024-01-06,04:55,4027.84,4029.42,4025.41,4028.38,1037
2024-01-06,05:00,4027.28,4031.60,4026.20,4029.19,1038
2024-01-06,05:05,4026.77,4030.32,4024.97,4028.29,1039
2024-01-06,05:10,4026.31,4027.07,4023.56,4026.04,1040
2024-01-06,05:15,4025.89,4028.20,4022.73,4024.08,1041
2024-01-06,05:20,4025.53,4027.72,4022.27,4023.84,1042
2024-01-06,05:25,4025.21,4025.73,4022.70,4025.20,1043
2024-01-06,05:30,4024.95,4028.79,4023.35,4026.62,1044
2024-01-06,05:35,4024.73,4028.88,4023.41,4026.56,1045
2024-01-06,05:40,4024.56,4025.66,4022.08,4024.86,1046
2024-01-06,05:45,4024.44,4026.44,4021.12,4022.94,1047
2024-01-06,05:50,4024.36,4026.79,4021.39,4022.44,1048
2024-01-06,05:55,4024.33,4025.41,4021.34,4023.76,1049
2024-01-06,06:00,4024.35,4027.45,4022.33,4025.65,1050
2024-01-06,06:05,4024.40,4028.87,4023.63,4026.38,1051
2024-01-06,06:10,4024.50,4026.68,4022.19,4025.34,1052
2024-01-06,06:15,4024.64,4026.21,4021.38,4023.56,1053
2024-01-06,06:20,4024.81,4027.31,4022.30,4022.81,1054
2024-01-06,06:25,4025.02,4026.61,4021.76,4023.94,1055
2024-01-06,06:30,4025.27,4027.42,4022.95,4026.09,1056
2024-01-06,06:35,4025.55,4030.00,4024.76,4027.53,1057
2024-01-06,06:40,4025.85,4028.98,4023.84,4027.17,1058
2024-01-06,06:45,4026.18,4027.24,4023.21,4025.63,1059
2024-01-06,06:50,4026.54,4028.96,4023.56,4024.62,1060
2024-01-06,06:55,4026.92,4028.93,4023.60,4025.41,1061
2024-01-06,07:00,4027.32,4028.38,4024.84,4027.60,1062
2024-01-06,07:05,4027.73,4031.87,4026.40,4029.55,1063
2024-01-06,07:10,4028.16,4032.02,4026.58,4029.84,1064
2024-01-06,07:15,4028.59,4029.09,4026.09,4028.59,1065
2024-01-06,07:20,4029.04,4031.22,4025.77,4027.35,1066
2024-01-06,07:25,4029.49,4031.80,4026.34,4027.67,1067
2024-01-06,07:30,4029.94,4030.72,4027.17,4029.65,1068
2024-01-06,07:35,4030.38,4033.91,4028.58,4031.90,1069
2024-01-06,07:40,4030.83,4035.16,4029.76,4032.75,1070
2024-01-06,07:45,4031.26,4032.88,4028.84,4031.82,1071
2024-01-06,07:50,4031.69,4033.50,4028.37,4030.38,1072
2024-01-06,07:55,4032.10,4034.58,4029.33,4030.12,1073
2024-01-06,08:00,4032.50,4033.82,4029.35,4031.67,1074
2024-01-06,08:05,4032.87,4035.55,4030.69,4033.96,1075
2024-01-06,08:10,4033.22,4037.72,4032.72,4035.22,1076
2024-01-06,08:15,4033.55,4036.20,4031.37,4034.63,1077
2024-01-06,08:20,4033.85,4035.19,4030.70,4033.01,1078
2024-01-06,08:25,4034.12,4036.61,4031.37,4032.14,1079
2024-01-06,08:30,4034.36,4036.16,4031.04,4033.06,1080
2024-01-06,08:35,4034.57,4036.22,4032.15,4035.14,1081
2024-01-06,08:40,4034.73,4039.08,4033.68,4036.65,1082
2024-01-06,08:45,4034.86,4038.36,4033.04,4036.36,1083
2024-01-06,08:50,4034.94,4035.74,4032.16,4034.64,1084
2024-01-06,08:55,4034.98,4037.31,4031.84,4033.16,1085
2024-01-06,09:00,4034.98,4037.15,4031.71,4033.31,1086
2024-01-06,09:05,4034.93,4035.46,4032.43,4034.95,1087
2024-01-06,09:10,4034.83,4038.72,4033.27,4036.52,1088
2024-01-06,09:15,4034.68,4038.81,4033.33,4036.49,1089
2024-01-06,09:20,4034.49,4035.51,4032.00,4034.75,1090
2024-01-06,09:25,4034.24,4036.26,4030.92,4032.71,1091
2024-01-06,09:30,4033.94,4036.35,4030.94,4032.02,1092
2024-01-06,09:35,4033.58,4034.62,4030.62,4033.04,1093
2024-01-06,09:40,4033.18,4036.33,4031.18,4034.50,1094
2024-01-06,09:45,4032.72,4037.17,4031.91,4034.69,1095
2024-01-06,09:50,4032.21,4034.32,4029.88,4033.01,1096
2024-01-06,09:55,4031.64,4033.24,4028.37,4030.54,1097
2024-01-06,10:00,4031.02,4033.52,4028.50,4029.02,1098
2024-01-06,10:05,4030.35,4031.91,4027.10,4029.29,1099
2024-01-06,10:10,4029.63,4031.84,4027.32,4030.49,1100
2024-01-06,10:15,4028.86,4033.33,4028.10,4030.84,1101
2024-01-06,10:20,4028.04,4031.11,4026.01,4029.32,1102
2024-01-06,10:25,4027.17,4028.26,4024.16,4026.57,1103
2024-01-06,10:30,4026.25,4028.68,4023.29,4024.32,1104
2024-01-06,10:35,4025.29,4027.28,4021.96,4023.80,1105
2024-01-06,10:40,4024.28,4025.42,4021.81,4024.60,1106
2024-01-06,10:45,4023.23,4027.40,4021.93,4025.07,1107
2024-01-06,10:50,4022.15,4025.97,4020.53,4023.81,1108
2024-01-06,10:55,4021.02,4021.55,4018.48,4020.98,1109
2024-01-06,11:00,4019.86,4022.06,4016.61,4018.16,1110
2024-01-06,11:05,4018.66,4020.97,4015.49,4016.86,1111
2024-01-06,11:10,4017.44,4018.18,4014.70,4017.19,1112
2024-01-06,11:15,4016.18,4019.76,4014.40,4017.72,1113
2024-01-06,11:20,4014.90,4019.22,4013.80,4016.81,1114
2024-01-06,11:25,4013.60,4015.15,4011.17,4014.12,1115
2024-01-06,11:30,4012.28,4014.12,4008.95,4010.94,1116
2024-01-06,11:35,4010.94,4013.41,4008.14,4008.96,1117
2024-01-06,11:40,4009.58,4010.87,4006.45,4008.79,1118
2024-01-06,11:45,4008.22,4010.95,4006.06,4009.33,1119
2024-01-06,11:50,4006.84,4011.34,4006.30,4008.84,1120
2024-01-06,11:55,4005.46,4008.05,4003.26,4006.51,1121
2024-01-06,12:00,4004.08,4005.46,4000.91,4003.21,1122
2024-01-06,12:05,4002.70,4005.19,3999.98,4000.72,1123
2024-01-06,12:10,4001.33,4003.10,3998.01,4000.06,1124
2024-01-06,12:15,3999.96,4001.68,3997.56,4000.57,1125
2024-01-06,12:20,3998.60,4002.97,3997.59,4000.54,1126
2024-01-06,12:25,3997.26,4000.71,3995.41,3998.74,1127
2024-01-06,12:30,3995.93,3996.76,3993.12,3995.59,1128
2024-01-06,12:35,3994.62,3996.96,3991.50,3992.78,1129
2024-01-06,12:40,3993.33,3995.49,3990.05,3991.68,1130
2024-01-06,12:45,3992.07,3992.68,3989.57,3992.12,1131
2024-01-06,12:50,3990.83,3994.76,3989.30,3992.55,1132
2024-01-06,12:55,3989.63,3993.72,3988.25,3991.43,1133
2024-01-06,13:00,3988.46,3989.42,3985.97,3988.69,1134
2024-01-06,13:05,3987.32,3989.37,3984.00,3985.77,1135
2024-01-06,13:10,3986.22,3988.62,3983.20,3984.32,1136
2024-01-06,13:15,3985.16,3986.16,3982.21,3984.65,1137
2024-01-06,13:20,3984.13,3987.34,3982.16,3985.49,1138
2024-01-06,13:25,3983.16,3987.60,3982.31,3985.13,1139
2024-01-06,13:30,3982.22,3984.27,3979.88,3983.00,1140
2024-01-06,13:35,3981.34,3982.97,3978.06,3980.20,1141
2024-01-06,13:40,3980.50,3983.00,3977.94,3978.50,1142
2024-01-06,13:45,3979.71,3981.23,3976.46,3978.68,1143
2024-01-06,13:50,3978.97,3981.24,3976.67,3979.85,1144
2024-01-06,13:55,3978.28,3982.75,3977.56,3980.26,1145
2024-01-06,14:00,3977.64,3980.66,3975.58,3978.90,1146
2024-01-06,14:05,3977.05,3978.18,3974.03,3976.42,1147
2024-01-06,14:10,3976.52,3978.95,3973.58,3974.58,1148
2024-01-06,14:15,3976.04,3978.00,3972.71,3974.57,1149
2024-01-06,14:20,3975.61,3976.81,3973.14,3975.96,1150
2024-01-06,14:25,3975.23,3979.42,3973.96,3977.08,1151
2024-01-06,14:30,3974.90,3978.69,3973.26,3976.55,1152
2024-01-06,14:35,3974.63,3975.20,3972.06,3974.56,1153
2024-01-06,14:40,3974.41,3976.63,3971.17,3972.69,1154
2024-01-06,14:45,3974.23,3976.52,3971.05,3972.45,1155
2024-01-06,14:50,3974.11,3974.82,3971.41,3973.90,1156
2024-01-06,14:55,3974.03,3977.65,3972.28,3975.59,1157
2024-01-06,15:00,3974.00,3978.29,3972.86,3975.90,1158
2024-01-06,15:05,3974.01,3975.49,3971.57,3974.50,1159
2024-01-06,15:10,3974.07,3975.94,3970.74,3972.70,1160
2024-01-06,15:15,3974.17,3976.63,3971.34,3972.20,1161
2024-01-06,15:20,3974.30,3975.56,3971.19,3973.54,1162
2024-01-06,15:25,3974.48,3977.27,3972.34,3975.62,1163
2024-01-06,15:30,3974.68,3979.18,3974.10,3976.68,1164
2024-01-06,15:35,3974.92,3977.45,3972.70,3975.94,1165
2024-01-06,15:40,3975.19,3976.60,3972.00,3974.29,1166
2024-01-06,15:45,3975.49,3977.98,3972.80,3973.50,1167
2024-01-06,15:50,3975.81,3977.56,3972.50,3974.57,1168
2024-01-06,15:55,3976.16,3977.94,3973.76,3976.80,1169
2024-01-06,16:00,3976.52,3980.90,3975.54,3978.46,1170
2024-01-06,16:05,3976.90,3980.31,3975.02,3978.35,1171
2024-01-06,16:10,3977.29,3978.16,3974.45,3976.92,1172
2024-01-06,16:15,3977.69,3980.05,3974.59,3975.84,1173
2024-01-06,16:20,3978.10,3980.24,3974.81,3976.47,1174
2024-01-06,16:25,3978.52,3979.19,3976.02,3978.61,1175
2024-01-06,16:30,3978.93,3982.89,3977.43,3980.66,1176
2024-01-06,16:35,3979.35,3983.41,3977.93,3981.13,1177
2024-01-06,16:40,3979.76,3980.64,3977.27,3979.95,1178
2024-01-06,16:45,3980.16,3982.23,3976.85,3978.59,1179
2024-01-06,16:50,3980.55,3982.94,3977.51,3978.66,1180
2024-01-06,16:55,3980.93,3981.90,3978.01,3980.45,1181
2024-01-06,17:00,3981.29,3984.55,3979.34,3982.67,1182
2024-01-06,17:05,3981.63,3986.06,3980.75,3983.59,1183
2024-01-06,17:10,3981.95,3983.94,3979.59,3982.69,1184
2024-01-06,17:15,3982.25,3983.91,3978.96,3981.08,1185
2024-01-06,17:20,3982.51,3985.01,3979.92,3980.52,1186
2024-01-06,17:25,3982.75,3984.25,3979.52,3981.76,1187
2024-01-06,17:30,3982.96,3985.30,3980.69,3983.88,1188
2024-01-06,17:35,3983.13,3987.62,3982.45,3985.13,1189
2024-01-06,17:40,3983.27,3986.23,3981.20,3984.50,1190
2024-01-06,17:45,3983.37,3984.53,3980.32,3982.71,1191
2024-01-06,17:50,3983.43,3985.87,3980.52,3981.48,1192
2024-01-06,17:55,3983.45,3985.39,3980.12,3982.00,1193
2024-01-06,18:00,3983.42,3984.69,3980.96,3983.81,1194
2024-01-06,18:05,3983.35,3987.57,3982.11,3985.21,1195
2024-01-06,18:10,3983.23,3986.98,3981.56,3984.85,1196
2024-01-06,18:15,3983.07,3983.67,3980.46,3982.96,1197
2024-01-06,18:20,3982.86,3985.09,3979.63,3981.12,1198
2024-01-06,18:25,3982.60,3984.87,3979.40,3980.82,1199
2024-01-06,18:30,3982.29,3982.96,3979.62,3982.11,1200
2024-01-06,18:35,3981.93,3985.59,3980.20,3983.51,1201
2024-01-06,18:40,3981.52,3985.79,3980.35,3983.41,1202
2024-01-06,18:45,3981.06,3982.48,3978.62,3981.52,1203
2024-01-06,18:50,3980.56,3982.45,3977.23,3979.16,1204
2024-01-06,18:55,3980.00,3982.46,3977.15,3978.04,1205
2024-01-06,19:00,3979.40,3980.62,3976.31,3978.67,1206
2024-01-06,19:05,3978.74,3981.60,3976.63,3979.92,1207
2024-01-06,19:10,3978.05,3982.54,3977.43,3980.04,1208
2024-01-06,19:15,3977.30,3979.77,3975.06,3978.28,1209
2024-01-06,19:20,3976.51,3977.95,3973.31,3975.58,1210
2024-01-06,19:25,3975.68,3978.17,3973.02,3973.69,1211
2024-01-06,19:30,3974.81,3976.52,3971.50,3973.59,1212
2024-01-06,19:35,3973.89,3975.74,3971.51,3974.57,1213
2024-01-06,19:40,3972.94,3977.34,3971.99,3974.89,1214
2024-01-06,19:45,3971.95,3975.31,3970.05,3973.38,1215
2024-01-06,19:50,3970.93,3971.83,3968.06,3970.52,1216
2024-01-06,19:55,3969.87,3972.24,3966.79,3968.01,1217
2024-01-06,20:00,3968.79,3970.90,3965.49,3967.18,1218
2024-01-06,20:05,3967.68,3968.43,3965.18,3967.80,1219
2024-01-06,20:10,3966.54,3970.54,3965.07,3968.29,1220
2024-01-06,20:15,3965.39,3969.41,3963.94,3967.15,1221
2024-01-06,20:20,3964.21,3965.03,3961.72,3964.37,1222
2024-01-06,20:25,3963.02,3965.11,3959.72,3961.43,1223
2024-01-06,20:30,3961.81,3964.19,3958.75,3959.94,1224
2024-01-06,20:35,3960.60,3961.54,3957.71,3960.16,1225
2024-01-06,20:40,3959.38,3962.69,3957.45,3960.78,1226
2024-01-06,20:45,3958.15,3962.56,3957.24,3960.11,1227
2024-01-06,20:50,3956.92,3958.84,3954.55,3957.63,1228
2024-01-06,20:55,3955.70,3957.39,3952.40,3954.51,1229
2024-01-06,21:00,3954.48,3956.97,3951.85,3952.48,1230
2024-01-06,21:05,3953.26,3954.73,3950.05,3952.30,1231
